gameid,title,platform,developers,publishers,genres,supported_languages,release_date
483202,Arcade Archives PISTOL DAIMYO NO BOUKEN,PS4,['Bandai Namco Entertainment'],['HAMSTER Corporation'],"[""Shoot 'em up""]","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Spanish (Mexico)', 'French (Canada)']",2022-01-27
483199,Risk System,PS4,['Newt Industries'],['Hidden Trap'],"[""Shoot 'em up""]",,2022-01-11
483326,Circuit Superstars,PS4,['Original Fire Games'],['Square Enix'],['Arcade Racing'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)', 'Spanish (Mexico)']",2022-01-27
481944,Kinduo,PS5,"['Nibb Games', 'Guimaraf Studio']",['Ratalaika Games'],"['Puzzle', 'Platformer']",,2022-01-21
481911,DragonrideVR,PS4,['TypeEh Studios'],['TypeEh Studios'],['On Rails'],,2022-01-29
481943,Kinduo,PS4,"['Nibb Games', 'Guimaraf Studio']",['Ratalaika Games'],"['Puzzle', 'Platformer']",,2022-01-21
481772,Brotherhood United,PS5,"['Myoubouh', 'eastasiasoft']",['eastasiasoft'],['Run & Gun'],,2022-01-28
481770,Brotherhood United,PS5,"['Myoubouh', 'eastasiasoft']",['eastasiasoft'],['Run & Gun'],,2022-01-28
478902,Bunny Memory,PS4,['DillyFrameGames'],['DillyFrameGames'],['Puzzle'],['Russian'],2023-11-15
484620,Valentine Candy Break 2,PS4,['Smobile'],['Smobile'],['Action'],,2022-02-07
484695,Takotan,PS5,"['Joseph Calabro', 'eastasiasoft']",['eastasiasoft'],"[""Shoot 'em up""]",,2022-02-11
484693,Takotan,PS5,"['Joseph Calabro', 'eastasiasoft']",['eastasiasoft'],"[""Shoot 'em up""]",,2022-02-11
484469,Gav-Gav Odyssey,PS4,"['HugePixel', 'ChiliDog Interactive']",['ESDigital Games'],['Action'],['Russian'],2022-01-26
484461,Ambition Record,PS4,['EXE-CREATE'],"['KEMCO', 'Limited Run Games']","['Role Playing', 'Turn Based']",['Japanese'],2022-03-03
484439,El Gancho,PS5,"['Sidral Games', 'eastasiasoft']",['eastasiasoft'],['Platformer'],,2022-02-09
484373,Can You Escape?,PS4,['Warlock Arts'],['Warlock Arts'],['Platformer'],,2022-04-22
484440,El Gancho,PS5,"['Sidral Games', 'eastasiasoft']",['eastasiasoft'],['Platformer'],,2022-02-09
484267,GUNGUNGUN,PS5,['Mystery Egg Games'],['Top Hat Studios'],['Action'],,2022-02-01
484277,MONARK,PS5,['FuRyu'],['nis america'],"['Role Playing', 'Strategy', 'Turn Based']",,2022-02-22
484282,Life is Strange Remastered,PS4,['DON’T NOD'],['Square Enix'],"['Adventure', 'Point & Click']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Chinese (simplified)', 'Portuguese (Brazil)', 'Spanish (Mexico)']",2022-02-01
484266,GUNGUNGUN,PS4,['Mystery Egg Games'],['Top Hat Studios'],['Action'],,2022-02-01
484265,GUNGUNGUN,PS4,['Mystery Egg Games'],['Top Hat Studios'],['Action'],,2022-02-01
484531,Ultra Foodmess ,PS5,['Riftpoint Entertainment'],['Silesia Games'],['Action'],,2022-02-24
484166,Magi Trials,PS5,['Dharker Studios'],['Gamuzumi'],['Visual Novel'],,2022-01-27
484165,Magi Trials,PS4,['Dharker Studios'],['Gamuzumi'],['Visual Novel'],,2022-01-27
481569,Gear.Club Unlimited 2 Ultimate Edition,PS4,['Eden Games'],['Microids'],"['Automobile', 'Simulation Racing']","['Japanese', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)']",2021-12-21
481571,Tears of Avia,PS4,['CooCooSqueaky'],['PQube'],"['Role Playing', 'Strategy', 'Turn Based']","['Japanese', 'French', 'German', 'Russian', 'Chinese (simplified)']",2021-11-18
481507,Blackwind,PS5,['Drakkar Dev'],"['Blowfish Studios', 'Perp Games', 'Gamera Games']",['Hack & Slash'],,2022-01-20
481427,Magic Walk ,PS4,['MJC Games'],['Xitilon'],['Platformer'],,2022-02-03
481426,Magic Walk ,PS4,['MJC Games'],['Xitilon'],['Platformer'],,2022-02-03
481295,Mushroom Wars 2,PS4,['Zillion Whales'],['Zillion Whales'],"['Strategy', 'Real Time']",,2022-01-13
481239,Yu-Gi-Oh! Master Duel,PS5,['Konami Digital Entertainment'],['Konami Digital Entertainment'],"['Free to Play', 'strategy']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Portuguese', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)', 'French (Canada)']",2022-01-19
481230,Cake Invaders,PS5,"['Zoo Corporation', 'eastasiasoft']",['eastasiasoft'],"[""Shoot 'em up""]",['Japanese'],2022-01-26
481226,Cake Invaders,PS4,"['Zoo Corporation', 'eastasiasoft']",['eastasiasoft'],"[""Shoot 'em up""]",['Japanese'],2022-01-26
481229,Cake Invaders,PS5,"['Zoo Corporation', 'eastasiasoft']",['eastasiasoft'],"[""Shoot 'em up""]",['Japanese'],2022-01-26
481224,Cake Invaders,PS4,"['Zoo Corporation', 'eastasiasoft']",['eastasiasoft'],"[""Shoot 'em up""]",['Japanese'],2022-01-26
481228,Cake Invaders,PS5,"['Zoo Corporation', 'eastasiasoft']",['eastasiasoft'],"[""Shoot 'em up""]",['Japanese'],2022-01-26
481221,Blackwind,PS4,['Drakkar Dev'],"['Blowfish Studios', 'Perp Games', 'Gamera Games']",['Hack & Slash'],,2022-01-20
481172,Mech Mechanic Simulator,PS4,['Polyslash'],['PlayWay'],['Simulation'],,2022-01-27
480914,Active Neurons - Puzzle game,PS5,['USANIK'],['Sometimes You'],['Puzzle'],,2022-01-28
480903,Donut Run,PS5,['Smobile'],['Smobile'],['Platformer'],,2022-01-22
481174,Madness Beverage,PS4,"['Console Labs', 'Blue Sunset Games']",['PlayWay'],['First Person Shooter'],,2022-02-02
480900,Donut Run,PS4,['Smobile'],['Smobile'],['Platformer'],,2022-01-22
480901,Donut Run,PS4,['Smobile'],['Smobile'],['Platformer'],,2022-01-22
474659,Forgotten Hill Disillusion,PS5,['FM Studio'],['Ratalaika Games'],"['Adventure', 'Point & Click']",,2021-12-17
480778,Dying Light 2: Stay Human,PS5,['Techland'],['Techland Publishing'],"['Action Horror', 'Open World', 'First Person Shooter']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Portuguese', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'Turkish', 'Arabic', 'Czech']",2022-02-04
480725,Rise of the Third Power,PS4,['Stegosoft'],"['DANGEN Entertainment', 'Limited Run Games']","['Role Playing', 'Turn Based']",['Japanese'],2022-02-10
480686,Rugby 22,PS5,['Eko Software'],"['Nacon', '3goo']","['Sports', 'Rugby']","['Japanese', 'French', 'Italian']",2022-01-27
480539,ZJ the Ball Challenge (Level 5C),PS4,['Breakthrough Gaming'],['Breakthrough Gaming'],['Platformer'],,2022-01-16
480353,Kansei: The Second Turn HD,PS4,['SakeVisual'],['Ratalaika Games'],['Visual Novel'],,2022-01-14
480352,Kansei: The Second Turn HD,PS4,['SakeVisual'],['Ratalaika Games'],['Visual Novel'],,2022-01-14
480342,Kansei: The Second Turn HD,PS5,['SakeVisual'],['Ratalaika Games'],['Visual Novel'],,2022-01-14
479836,Summertime Madness,PS5,['Studio 23'],['Sometimes You'],['Adventure'],,2022-01-26
480015,Junkyard Fury,PS4,['Daniel Hood'],['Dhood Gaming'],['Action'],,2022-01-31
480763,Infinite Tanks WWII,PS4,['Atypical Games'],['Atypical Games'],"['Automobile', 'Vehicular Combat']",,2022-01-12
479835,Summertime Madness,PS5,['Studio 23'],['Sometimes You'],['Adventure'],,2022-01-26
479833,Summertime Madness,PS4,['Studio 23'],['Sometimes You'],['Adventure'],,2022-01-26
479834,Summertime Madness,PS4,['Studio 23'],['Sometimes You'],['Adventure'],,2022-01-26
480070,Bus Driver Simulator: Countryside,PS4,['United Independent Entertainment'],['United Independent Entertainment'],['Simulation'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Polish', 'Portuguese (Brazil)']",2021-11-25
479755,The Trap Remake,PS5,['BUL GAMES'],['BUL GAMES'],"['Horror', 'Action', 'Adventure']",,2022-04-12
479675,Super Cyborg,PS4,['Artur Games'],['Drageus Games'],['Run & Gun'],['Japanese'],2022-04-01
479578,Coastline Flight Simulator,PS5,['Caipirinha Games'],['Joindots'],['Simulation'],"['French', 'Spanish', 'German', 'Italian', 'Russian', 'Chinese (traditional)', 'Chinese (simplified)', 'Danish', 'Portuguese (Brazil)']",2021-11-26
479593,Winter Sports Games,PS5,['Joindots'],"['Joindots', 'Funbox Media']",['Sports'],"['French', 'Spanish', 'German', 'Italian']",2019-12-05
479498,Vagante,PS4,['Nuke Nine'],['BlitWorks'],"['Roguelite', 'Platformer']",,2022-01-27
479325,Queeny Army,PS4,"['Al-link', 'eastasiasoft']",['eastasiasoft'],['Run & Gun'],,2022-01-18
479327,Queeny Army,PS5,"['Al-link', 'eastasiasoft']",['eastasiasoft'],['Run & Gun'],,2022-01-18
479323,Queeny Army,PS4,"['Al-link', 'eastasiasoft']",['eastasiasoft'],['Run & Gun'],,2022-01-18
479322,River City Girls,PS5,['WayForward Technologies'],['WayForward Technologies'],"[""Beat 'em up""]","['Japanese', 'French', 'Spanish', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'French (Canada)']",2022-01-20
479326,Queeny Army,PS5,"['Al-link', 'eastasiasoft']",['eastasiasoft'],['Run & Gun'],,2022-01-18
479011,Pyramid Quest,PS4,['EntwicklerX'],['EntwicklerX'],['Platformer'],,2022-01-20
479007,Pyramid Quest,PS4,['EntwicklerX'],['EntwicklerX'],['Platformer'],,2022-01-20
479050,Ice Cream Break Head to Head,PS5,['Smobile'],['Smobile'],['Action'],,2022-01-14
478592,Ravva and the Cyclops Curse,PS5,"['Galope', 'eastasiasoft']",['eastasiasoft'],['Platformer'],,2022-01-14
478591,Ravva and the Cyclops Curse,PS5,"['Galope', 'eastasiasoft']",['eastasiasoft'],['Platformer'],,2022-01-14
478307,Sword of Elpisia,PS4,['EXE-CREATE'],"['KEMCO', 'Limited Run Games']","['Role Playing', 'Turn Based']",['Japanese'],2022-02-10
478072,Demoniaca: Everlasting Night,PS5,"['AKI', 'eastasiasoft']",['eastasiasoft'],"['Metroidvania', 'Platformer']",,2022-01-12
477840,Epitasis ,PS4,['Epitasis Games'],['Epitasis Games'],['Puzzle'],,2022-01-26
478069,Demoniaca: Everlasting Night,PS4,"['AKI', 'eastasiasoft']",['eastasiasoft'],"['Metroidvania', 'Platformer']",,2022-01-12
478068,Demoniaca: Everlasting Night,PS4,"['AKI', 'eastasiasoft']",['eastasiasoft'],"['Metroidvania', 'Platformer']",,2022-01-12
477281,Futbol Break Head to Head,PS5,['Smobile'],['Smobile'],['Action'],,2022-01-15
477278,Futbol Break Head to Head,PS4,['Smobile'],['Smobile'],['Action'],,2022-01-15
477271,DYSMANTLE,PS5,['10tons'],['10tons'],"['Open World', 'Action-RPG', 'Role Playing']",,2022-01-18
477065,Racing (3 Player Cooperation Edition) - Breakthrough Gaming Arcade,PS4,['Breakthrough Gaming'],['Breakthrough Gaming'],"['Automobile', 'Arcade Racing']",,2022-01-02
476867,Castle of Pixel Skulls,PS4,['Josep Monzonis Hernandez'],['2Awesome Studio'],['Platformer'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Chinese (traditional)']",2021-08-03
477063,ZJ the Ball Challenge (Level 3C),PS4,['Breakthrough Gaming'],['Breakthrough Gaming'],['Platformer'],,2022-01-02
476886,Sushi Break 2,PS5,['Smobile'],['Smobile'],['Action'],,2021-12-31
476885,Sushi Break 2,PS5,['Smobile'],['Smobile'],['Action'],,2021-12-31
476810,Football Cup 2022,PS5,['Inlogic Software'],['JanduSoft'],"['Sports', 'Football']",,2021-12-23
476811,Football Cup 2022,PS5,['Inlogic Software'],['JanduSoft'],"['Sports', 'Football']",,2021-12-23
476808,Football Cup 2022,PS4,['Inlogic Software'],['JanduSoft'],"['Sports', 'Football']",,2021-12-23
476553,RC Airplane Challenge,PS4,['Strange Games Studios'],['Strange Games Studios'],['Aerial'],,2021-12-21
476548,Breakneck City,PS5,"['Renegade Sector Games', 'eastasiasoft']",['eastasiasoft'],"[""Beat 'em up""]",,2022-01-05
476809,Football Cup 2022,PS4,['Inlogic Software'],['JanduSoft'],"['Sports', 'Football']",,2021-12-23
476544,Breakneck City,PS4,"['Renegade Sector Games', 'eastasiasoft']",['eastasiasoft'],"[""Beat 'em up""]",,2022-01-05
476208,Futbol Break,PS5,['Smobile'],['Smobile'],['Action'],,2022-01-28
476205,Futbol Break,PS4,['Smobile'],['Smobile'],['Action'],,2022-01-28
476042,Zippy the Circle Challenge (Level 1C and Level 2C),PS4,['Breakthrough Gaming'],['Breakthrough Gaming'],['Action'],,2021-12-26
475838,8-Ball Pocket,PS5,['Super PowerUp Games'],"['Super PowerUp Games', 'Starsign']","['Sports', 'Cue Sports']",,2022-01-07
476037,ZJ the Ball Challenge (Level 2C),PS4,['Breakthrough Gaming'],['Breakthrough Gaming'],['Platformer'],,2021-12-26
475603,Gardener's Path,PS5,['Viridino Studios'],['Ratalaika Games'],['Puzzle'],,2021-12-22
475600,Gardener's Path,PS4,['Viridino Studios'],['Ratalaika Games'],['Puzzle'],,2021-12-22
475570,Ever Forward ,PS5,['Pathea Games'],['PM Studios'],"['Puzzle', 'Adventure']",,2021-12-07
475837,0 Degrees,PS5,"['Nerd Games', 'Kiddo Dev', 'eastasiasoft']",['eastasiasoft'],['Platformer'],,2021-12-31
475836,0 Degrees,PS5,"['Nerd Games', 'Kiddo Dev', 'eastasiasoft']",['eastasiasoft'],['Platformer'],,2021-12-31
475835,0 Degrees,PS5,"['Nerd Games', 'Kiddo Dev', 'eastasiasoft']",['eastasiasoft'],['Platformer'],,2021-12-31
474763,Christmas Run,PS4,['Smobile'],['Smobile'],['Platformer'],,2021-12-24
474748,Christmas Run,PS5,['Smobile'],['Smobile'],['Platformer'],,2021-12-24
474662,Forgotten Hill Disillusion,PS5,['FM Studio'],['Ratalaika Games'],"['Adventure', 'Point & Click']",,2021-12-17
474494,Santa's workshop,PS5,['Webnetic'],['Webnetic'],['Action'],"['German', 'Czech']",2021-12-20
474447,Retro Classix: Two Crude,PS4,['Data East'],['612 Entertainment'],"[""Beat 'em up""]",,2021-12-14
474420,ZJ the Ball Challenge (Level 1C),PS4,['Breakthrough Gaming'],['Breakthrough Gaming'],['Platformer'],,2021-12-19
473997,Record of Lodoss War -Deedlit in Wonder Labyrinth,PS4,['Team Ladybug'],"['PLAYISM', 'Red Art Games']","['Metroidvania', 'Platformer']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)']",2021-12-16
473922,Five Nights at Freddy's: Security Breach,PS5,['Steel Wool Games'],['Steel Wool Games'],"['Stealth', 'Survival Horror']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)', 'French (Canada)']",2021-12-16
473900,Circus Pocus,PS4,"['HugePixel', 'ChiliDog Interactive']",['ESDigital Games'],['Action-Adventure'],['Russian'],2021-12-17
473897,Train Station Simulator,PS5,['Appliks Apps Studio'],['FrameLineNetwork'],['Simulation'],,2021-12-17
474446,Retro Classix: Bad Dudes vs. Dragon Ninja,PS4,['Data East'],['612 Entertainment'],"['Platformer', ""Beat 'em up""]",,2021-12-10
473901,Dyna Bomb,PS4,['7 Raven Studios'],['7 Raven Studios'],['Platformer'],,2021-12-17
473888,Rugby 22,PS4,['Eko Software'],"['Nacon', '3goo']","['Sports', 'Rugby']","['Japanese', 'French', 'Italian', 'French (Canada)']",2022-01-27
473664,Kona,PS5,['Parabole'],['Deep Silver Volition'],['Adventure'],"['French', 'Spanish', 'German', 'Italian', 'Chinese (simplified)', 'French (Canada)']",2021-12-07
473889,Circus Pocus,PS4,"['HugePixel', 'ChiliDog Interactive']",['ESDigital Games'],['Action-Adventure'],['Russian'],2021-12-17
472954,Castle on the Coast ,PS4,['Big Heart Productions'],['Klabater'],['Platformer'],,2021-12-15
472915,Pets No More,PS4,['Purple Play'],['Purple Play'],['Party'],,2021-09-17
472409,Black Bird ,PS4,['Onion Games'],['Onion Games'],"[""Shoot 'em up""]","['Japanese', 'Spanish', 'Chinese (traditional)', 'Chinese (simplified)']",2021-12-16
472953,Castle on the Coast ,PS4,['Big Heart Productions'],['Klabater'],['Platformer'],,2021-12-15
472359,Horatio Goes Snowboarding,PS5,"['Infinite State Games', 'eastasiasoft']",['eastasiasoft'],"['Sports', 'Snowboarding']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)']",2021-12-22
472357,Horatio Goes Snowboarding,PS4,"['Infinite State Games', 'eastasiasoft']",['eastasiasoft'],"['Sports', 'Snowboarding']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)']",2021-12-22
472360,Horatio Goes Snowboarding,PS5,"['Infinite State Games', 'eastasiasoft']",['eastasiasoft'],"['Sports', 'Snowboarding']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)']",2021-12-22
472356,Horatio Goes Snowboarding,PS4,"['Infinite State Games', 'eastasiasoft']",['eastasiasoft'],"['Sports', 'Snowboarding']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)']",2021-12-22
472172,Far Cry 3 Blood Dragon Classic Edition,PS4,['Ubisoft Montreal'],['Ubisoft'],"['Open World', 'First Person Shooter', 'Stealth']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)']",2021-12-16
472111,Record of Lodoss War -Deedlit in Wonder Labyrinth,PS4,['Team Ladybug'],"['PLAYISM', 'Red Art Games']","['Metroidvania', 'Platformer']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)']",2021-12-16
472107,Record of Lodoss War -Deedlit in Wonder Labyrinth,PS4,['Team Ladybug'],"['PLAYISM', 'Red Art Games']","['Metroidvania', 'Platformer']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)']",2021-12-16
472096,Ice Cream Break Head to Head,PS4,['Smobile'],['Smobile'],['Action'],,2022-01-14
472095,Ice Cream Break Head to Head,PS4,['Smobile'],['Smobile'],['Action'],,2022-01-14
472115,Guns N' Runs,PS4,['Statera Studio'],"['Storybird Studio', 'PixelHeart']",['Platformer'],,2023-03-30
472081,Shovel Knight Pocket Dungeon,PS4,['Vine'],['Yacht Club Games'],['Puzzle'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'Turkish', 'Spanish (Mexico)']",2021-12-13
472044,Praey For the Gods,PS5,['No Matter Studios'],['No Matter Studios'],"['Open World', 'Action-Adventure']",,2021-12-14
472059,Steps of Doom,PS4,['Souette Studio'],['Souette Studio'],['Action'],,2021-12-21
471945,Puzzling Places,PS4,['Realities.io'],['Realities.io'],['Puzzle'],"['Japanese', 'French', 'Spanish', 'German', 'Korean']",2023-02-22
471841,Alexio,PS4,"['Duck team', 'ChiliDog Interactive']",['ESDigital Games'],['Platformer'],['Russian'],2021-12-10
471842,Alexio,PS4,"['Duck team', 'ChiliDog Interactive']",['ESDigital Games'],['Platformer'],['Russian'],2021-12-10
471897,The Savior's Gang,PS4,['Catness Game Studios'],['Catness Game Studios'],['Action-Adventure'],['Spanish'],2024-03-28
471839,Wukong,PS4,['A Tale of Games'],['Gammera Nest'],['Platformer'],['Spanish'],2021-12-10
465825,Nuclear Corps,PS4,['Jokoga Interactive'],"['Ibar Ezkerrar Ikastola, S. Coop.']","[""Shoot 'em up""]",['Spanish'],2021-11-30
465818,Sushi Break 2 Head to Head EU,PS5,['Smobile'],['Smobile'],['Action'],,2021-12-03
465821,Sushi Run,PS4,['Smobile'],['Smobile'],['Platformer'],,2021-12-03
465816,Sushi Run,PS4,['Smobile'],['Smobile'],['Platformer'],,2021-12-03
465820,Sushi Run,PS5,['Smobile'],['Smobile'],['Platformer'],,2021-12-03
465819,Sushi Run,PS5,['Smobile'],['Smobile'],['Platformer'],,2021-12-03
465796,Night Lights,PS5,['Meridian4'],['Ratalaika Games'],['Platformer'],,2021-11-26
465793,Night Lights,PS4,['Meridian4'],['Ratalaika Games'],['Platformer'],,2021-11-26
465788,Avoid Them (Challenge Mode Edition) - Breakthrough Gaming Arcade,PS4,['Breakthrough Gaming'],['Breakthrough Gaming'],['Action'],,2021-11-28
465794,Night Lights,PS5,['Meridian4'],['Ratalaika Games'],['Platformer'],,2021-11-26
465795,Night Lights,PS4,['Meridian4'],['Ratalaika Games'],['Platformer'],,2021-11-26
465739,Pretty Girls Mahjong Solitaire - Green,PS5,"['Zoo Corporation', 'eastasiasoft']",['eastasiasoft'],['Puzzle'],['Japanese'],2021-12-02
465737,Pretty Girls Mahjong Solitaire - Green,PS5,"['Zoo Corporation', 'eastasiasoft']",['eastasiasoft'],['Puzzle'],['Japanese'],2021-12-02
465738,Pretty Girls Mahjong Solitaire - Green,PS5,"['Zoo Corporation', 'eastasiasoft']",['eastasiasoft'],['Puzzle'],['Japanese'],2021-12-02
465736,Pretty Girls Mahjong Solitaire - Green,PS5,"['Zoo Corporation', 'eastasiasoft']",['eastasiasoft'],['Puzzle'],['Japanese'],2021-12-02
465733,Pretty Girls Mahjong Solitaire - Green,PS4,"['Zoo Corporation', 'eastasiasoft']",['eastasiasoft'],['Puzzle'],['Japanese'],2021-12-02
